docent aan academie	docent aan academie	docent	docent	11022	33.33
hulpbeambte bij een rijksopvoedingsgesticht	hulp_beambte bij een rijk_sop_voeding_gesticht	hulpbeambte	hulp_beambte	39990	71.19
commies bij de burgerlijke stand	commies bij de burgerlijk stand	commies	commies	31090	80.98
oud akkerman	oud akker_man	akkerman	akker_man	61110	49.91
directeur bij de zinkmagazijnen	directeur bij de zink_magazijn	directeur	directeur	21110	84.88
koopman in hoornvee	koopman in hoorn_vee	koopman	koopman	41025	63.06
steenfabrikant	steen_fabrikant	steenfabrikant	steen_fabrikant	21110	84.88
roeier bij de lands recherche	roeier bij de lands recherche	roeier	roeier	98190	45.97
koopman in kalveren	koopman in kalf	koopman	koopman	41025	63.06
chef pletter	chef pletter	chef	chef	72250	56.33
venter	venter	venter	venter	45220	51.9
pedel bij de rijksuniversiteit	pedel bij de rijksuniversiteit	pedel	pedel	37040	55.72
stamper	stamper	stamper	stamper	74240	48.2
loodskwekeling	loodskwekeling	loodskwekeling	loodskwekeling	4240	66.47
ziekendrager bij de luchtbeschermings dienst	ziekendrager bij de luchtbeschermings dienst	ziekendrager	ziekendrager	59940	54.99
grondwerker bij de kininefabriek	grond_werker bij de kininefabriek	grondwerker	grond_werker	97400	45.86
bediende bij een tabakskoopnering	bediende bij een tabakskoopnering	bediende	bediende	45130	58.02
inbrenger bij een bank van lening	inbrenger bij een bank van lening	inbrenger	inbrenger	33990	75.62
elektricien bij de rijksverlichting	elektricien bij de rijk_verlichting	elektricien	elektricien	85510	64.79
beeldhouwer bij de koninklijke marine	beeldhouwer bij de koninklijk marine	beeldhouwer	beeldhouwer	16120	67.33
voorman bij de expeditie	voorman bij de expeditie	voorman	voorman	22290	72.48
voorzitter van de landraad	voorzitter van de land_raad	voorzitter	voorzitter	20110	93.36
helpster bij een school	helpen_ster bij een school	helpster	helpen_ster	13490	80.65
schipper op de rijnvaart	schipper op de rijnvaart	schipper	schipper	4220	56.06
opzichter bij een bruinkoolontginning	opzichter bij een bruin_kool_ontginning	opzichter	opzichter	22620	64.83
directeur bij een stoomtram	directeur bij een stoom_tram	directeur	directeur	21110	84.88
vertegenwoordiger bij de bedrijfsziekenkas	vertegenwoordiger bij de bedrijfsziekenkas	vertegenwoordiger	vertegenwoordiger	43200	73.55
leerling amanuensis	leerling amanuensis	amanuensis	amanuensis	1400	69.76
fabrieksarbeider bij de czev	fabriek_arbeider bij de czev	fabrieksarbeider	fabriek_arbeider	99930	55.31
huisknecht bij een eetcafé	huisknecht bij een eet_café	huisknecht	huisknecht	53290	64.27
hoofd bij een bijzondere lagere school	hoofd bij een bijzonder laag school	hoofd	hoofd	13940	81.63
visiteur bij de glasfabriek	visiteur bij de glas_fabriek	visiteur	visiteur	31040	68.18
directeur bij de financiële kamer	directeur bij de financieel kamer	directeur	directeur	21110	84.88
derde stuurman	derde stuurman	stuurman	stuurman	4230	66.7
koopman in zilverwerken	koopman in zilver_werken	koopman	koopman	41025	63.06
kassier bij een pluimveevoederfabriek	kassier bij een pluim_vee_voeder_fabriek	kassier	kassier	33135	76.13
deurwaarder bij het kantongerecht te hoogezand	deurwaarder bij het kantongerecht te hoogezand	deurwaarder	deurwaarder	39340	75.25
arbeider bij een ijzergieterij	arbeider bij een ijzergieterij	arbeider	arbeider	72420	58.2
meester fijnsmid	meester fijn_smid	meester	meester	83110	55.31
klek bij het kadaster	klek bij het Kadaster	klek	klek	31090	80.98
adjunct zwemmeester	adjunct zwemmeester	zwemmeester	zwemmeester	18050	63.18
koopman in rijwielonderdelen	koopman in rijwiel_onderdeel	koopman	koopman	41025	63.06
fabrikant van koperwerken	fabrikant van koper_werken	fabrikant	fabrikant	21110	84.88
remmer bij de staatsspoorwegen	remmer bij de staats_spoor_weg	remmer	remmer	98420	57.65
aannemer van fortificatiewerken	aannemer van fortificatiewerken	aannemer	aannemer	21240	71.01
verkoper in gezouten vis	verkoper in gezouten vis	verkoper	verkoper	45125	65.4
rijksweger	rijksweger	rijksweger	rijksweger	39150	67.3
glazenmakersgezel	glas_maker_gezel	glazenmakersgezel	glas_maker_gezel	95720	63.29
gouverneur van zeeland	gouverneur van Zeeland	gouverneur	gouverneur	20210	87.77
koopman in antiek	koopman in antiek	koopman	koopman	41025	63.06
bureauambtenaar bij de raad van arbeid	bureau_ambtenaar bij de raad van arbeid	bureauambtenaar	bureau_ambtenaar	39310	69.59
grondwerker bij de heidemaatschappij	grond_werker bij de hei_maatschappij	grondwerker	grond_werker	97400	45.86
controleur bij het kantoor van waarborg	controleur bij het kantoor van waarborg	controleur	controleur	39990	71.19
buffetchef bij het station	buffet_chef bij het station	buffetchef	buffet_chef	53250	64.27
haspelaarster	haspelaarster	haspelaarster	haspelaarster	75250	48.38
directeur bij de nv olieslagerij	directeur bij de nv olieslagerij	directeur	directeur	21110	84.88
korporaal bij het nachtwezen	korporaal bij het nacht_wezen	korporaal	korporaal	58330	61.68
werkknecht	werk_knecht	werkknecht	werkknecht	99900	41.65
monteur bij een stoommeelmolen	monteur bij een stoom_meel_molen	monteur	monteur	84915	64.51
opzichter bij een bakkerij	opzichter bij een bakkerij	opzichter	opzichter	22665	64.83
boormeester bpm	boor_mee_ster bpm	boormeester	boor_mee_ster	71300	50.56
bediende bij de staatsspoorwegen	bediende bij de staats_spoor_weg	bediende	bediende	39960	61.4
transportarbeider bij de werkverruiming	transport_arbeider bij de werk_verruiming	transportarbeider	transport_arbeider	98000	54
apotheker bij het oost-indisch leger	apotheker bij het oost-indisch leger	apotheker	apotheker	6710	86.45
bediende bij een vendumeester	bediende bij een vendumeester	bediende	bediende	45130	58.02
molenaarsknecht	molenaar_knecht	molenaarsknecht	molenaar_knecht	77120	56.18
hoofdpolitieopzichter in nederlands oost-indië	hoofd_politie_opzichter in Nederland oost-indië	hoofdpolitieopzichter	hoofd_politie_opzichter	58220	54.83
assistent magazijnchef	assistent magazijn_chef	assistent	assistent	39140	67.3
koopman van wasfornuizen en koperwerk	koopman van was_fornuis en koper_werk	koopman	koopman	41025	63.06
administrateur bij de garnizoens infirmerie	administrateur bij de garnizoens infirmerie	administrateur	administrateur	21940	88.52
stationschef bij de spoorweg	stationschef bij de spoor_weg	stationschef	stationschef	22210	82.68
technisch ingenieur	technisch ingenieur	ingenieur	ingenieur	2000	99
plantsoenarbeider bij gemeentewerken	plantsoen_arbeider bij gemeente_werken	plantsoenarbeider	plantsoen_arbeider	62740	53.25
gardeveteraan	garde_veteraan	gardeveteraan	gardeveteraan	58340	52.11
bureauoppasser bij de marine	bureau_oppasser bij de marine	bureauoppasser	bureau_oppasser	39990	71.19
winkelier in drogisterijen	winkelier in drogisterij	winkelier	winkelier	41030	57.59
schrijversmaat bij de koninklijke marine	schrijver_maat bij de koninklijk marine	schrijversmaat	schrijver_maat	39320	69.05
koopman in cacao	koopman in cacao	koopman	koopman	41025	63.06
timmerknecht	timmeren_knecht	timmerknecht	timmeren_knecht	95410	53.84
adviseur belast met inspectie onderwijs	adviseur belast met inspectie onderwijs	adviseur	adviseur	13950	81.63
confectioneur	confectioneur	confectioneur	confectioneur	79130	54.04
directeur bij de arbeidsbeurs	directeur bij de arbeid_beurs	directeur	directeur	21110	84.88
voerman bij een vliegveld	voerman bij een vliegveld	voerman	voerman	98620	52.99
kantonnier bij rijkswaterstaat	kanton_nier bij Rijkswaterstaat	kantonnier	kanton_nier	95160	51.63
hoofdklerk bij de gemeentesecretarie	hoofd_klerk bij de gemeentesecretarie	hoofdklerk	hoofd_klerk	39310	69.59
directeur bij de normaalschool	directeur bij de normaal_school	directeur	directeur	13940	81.63
timmerman bij de nederlandse spoorwegen	timmerman bij de Nederlands spoor_weg	timmerman	timmerman	95490	53.84
kantoorhouder bij de post en telegraaf	kantoor_houder bij de post en telegraaf	kantoorhouder	kantoor_houder	22220	96.11
winkelierster in mantels	winkelier_ster in mantel	winkelierster	winkelier_ster	41030	57.59
adjunct administratie eerste klasse	adjunct administratie eerste klasse	administratie	administratie	21940	88.52
werkman bij het gemeente abattoir	werkman bij het gemeente abattoir	werkman	werkman	99910	57.34
ambtenaar bij het oost-indische binnenlands bestuur	ambtenaar bij het oost-indische binnenlands bestuur	ambtenaar	ambtenaar	31090	80.98
griffier bij de kantonrechter	griffier bij de kantonrechter	griffier	griffier	39340	75.25
fabrieksarbeider bij een chocoladefabriek	fabriek_arbeider bij een chocolade_fabriek	fabrieksarbeider	fabriek_arbeider	77650	62.43
hulpstoker bij een glasfabriek	hulp_stoker bij een glas_fabriek	hulpstoker	hulp_stoker	96930	58.13
bode bij het armbestuur	bode bij het arm_goed_uur	bode	bode	37040	55.72
slijter in wijnen	slijter in wijn	slijter	slijter	41030	57.59
referendaris bij het departement van financiën	referendaris bij het departement van financiën	referendaris	referendaris	31090	80.98
secretaris van de commandant	secretaris van de commandant	secretaris	secretaris	20210	87.77
eerste officier	eerste officier	officier	officier	58220	54.83
afroeper bij verkopingen	afroeper bij verkopingen	afroeper	afroeper	44320	75.94
fabrieksarbeider bij de aanpak	fabriek_arbeider bij de aanpak	fabrieksarbeider	fabriek_arbeider	99930	55.31
machinist eerste klasse	machinist eerste klasse	machinist	machinist	98220	61.58
meester baardscheerder	meester baardscheerder	meester	meester	57030	59.34
opziener van orgels	op_ziener van orgel	opziener	op_ziener	22000	68.72
onderladingmeester bij de spoorwegen	onder_lading_meester bij de spoor_weg	onderladingmeester	onder_lading_meester	22245	72.48
kompasmaker	kompas_maker	kompasmaker	kompasmaker	84230	70.15
fouragehandelaar	fouragehandelaar	fouragehandelaar	fouragehandelaar	41025	63.06
bediende bij een steenkoperij	bediende bij een steenkoperij	bediende	bediende	59990	63.88
medewerker bij een suikerfabriek	medewerker bij een suiker_fabriek	medewerker	medewerker	39230	69.59
mijnwerker sleper	mijnwerker Sleper	mijnwerker	mijnwerker	98630	54
lampenist bij een tramweg	lampenist bij een tram_weg	lampenist	lampenist	59990	63.88
plantsoenwerker	plantsoen_werker	plantsoenwerker	plantsoenwerker	62740	53.25
magazijnknecht bij een meelfabriek	magazijn_knecht bij een meel_fabriek	magazijnknecht	magazijn_knecht	97145	56.66
mattenmaker	mat_maker	mattenmaker	mat_maker	94290	57.97
koopman van comestibles	koopman van comestibles	koopman	koopman	41025	63.06
nachtronder bij de rhijnspoorweg	nachtronder bij de rhijnspoorweg	nachtronder	nachtronder	58940	54.4
leider bij een uitkeringsploeg bij een distributiekring	leider bij een uitkering_ploeg bij een distributie_kring	leider	leider	22290	72.48
portier bij het gasthuis	portier bij het gasthuis	portier	portier	59990	63.88
handelaar in vruchten	handelaar in vrucht	handelaar	handelaar	41025	63.06
boekhouder tuinder	boekhouder tuinder	boekhouder	boekhouder	33110	78.26
tweede luitenant bij het oost-indisch leger	tweede luitenant bij het oost-indisch leger	luitenant	luitenant	58320	95.41
chef van dienst in het gesticht	chef van dienst in het gesticht	chef	chef	22190	88.55
lijnwachter bij de rijkstelegrafie	lijn_wachter bij de rijkstelegrafie	lijnwachter	lijn_wachter	85740	66.02
opzichter bij een gasfabriek	opzichter bij een gas_fabriek	opzichter	opzichter	22680	73.41
predikant bij de protestantse kerk	predikant bij de protestants kerk	predikant	predikant	14120	97.7
houder van een stoomwasserij	houder van een stoom_wasserij	houder	houder	56010	55.97
gepensioneerd pikeur	gepensioneerd pikeur	pikeur	pikeur	62460	52.49
winkelier in koek	winkelier in koek	winkelier	winkelier	41030	57.59
magazijnbediende in een warenhuis	magazijn_bediende in een warenhuis	magazijnbediende	magazijn_bediende	97145	56.66
commies bij de nederlandse bank	commies bij de Nederlands bank	commies	commies	33140	76.13
chef zagerij bij een timmerfabriek	chef zagerij bij een timmeren_fabriek	chef	chef	22690	57.72
korporaal hospitaalbediende	korporaal hospitaalbediende	korporaal	korporaal	59940	54.99
hoofdonderwijzer bij een openbare school	hoofd_onderwijzer bij een openbaar school	hoofdonderwijzer	hoofd_onderwijzer	13320	67.88
koopman in hop	koopman in hop	koopman	koopman	41025	63.06
adjunct commies bij de rijksverzekeringsbank	adjunct commies bij de rijksverzekeringsbank	commies	commies	33940	70.19
winkelier bij een kruidenwinkel	winkelier bij een kruid_winkel	winkelier	winkelier	41030	57.59
oud predikant	oud predikant	predikant	predikant	14120	97.7
expeditieknecht bij machinehandel	expeditie_knecht bij machine_handel	expeditieknecht	expeditie_knecht	97145	56.66
bode bij een ziekenfonds	bode bij een ziekenfonds	bode	bode	37040	55.72
handelaarster in brandstoffen	handelaar_ster in brandstof	handelaarster	handelaar_ster	41025	63.06
conciërge bij het burgerlijk huis van verzekering	conciërge bij het burgerlijk huis van verzekering	conciërge	conciërge	55130	67.62
reserve eerste luitenant	reserve eerste luitenant	reserve	reserve	58320	95.41
lector bij het gymnasium	lector bij het gymnasium	lector	lector	13200	86.41
afzetter	afzetter	afzetter	afzetter	97125	49.34
handelaar in vis en handelaar in fruit	handelaar in vis en handelaar in fruit	handelaar	handelaar	41025	63.06
procureur generaal bij het provinciaal gerechtshof	procureur generaal bij het provinciaal gerechtshof	procureur	procureur	12410	96.02
officierskok	officier_kok	officierskok	officierskok	53130	57.66
los werkman bij de gtd	los werkman bij de gtd	werkman	werkman	99920	44.04
functionaris bij de paardenverordening	functionaris bij de paard_verordening	functionaris	functionaris	39990	71.19
bleker	bleek	bleker	bleek	56010	55.97
inspecteur bij een verkoophuis	inspecteur bij een verkoop_huis	inspecteur	inspecteur	22000	68.72
trompetter bij de dragonders	trompetter bij de dragonders	trompetter	trompetter	17140	63.79
agent bij de courant	agent bij de courant	agent	agent	43200	73.55
directeur bij een sportschool	directeur bij een sport_school	directeur	directeur	21110	84.88
vuurstoper op een boot	vuurstoper op een boot	vuurstoper	vuurstoper	98220	61.58
strijker	strijker	strijker	strijker	56070	55.97
ingenieur bij het stoomwezen	ingenieur bij het stoom_wezen	ingenieur	ingenieur	2990	82.58
lid van de grietenijraad	lid van de grietenijraad	lid	lid	20110	93.36
ruwer	ruw	ruwer	ruwer	75670	58.68
ambtenaar bij de gemeente afdeling pensioen	ambtenaar bij de gemeente afdeling pensioen	ambtenaar	ambtenaar	31090	80.98
tolgaarder bij de gemeente	tolgaarder bij de gemeente	tolgaarder	tolgaarder	33160	76.13
matroos op een lichtschip	matroos op een licht_chip	matroos	matroos	98135	52.91
kok bij het militair hospitaal	kok bij het militair hospitaal	kok	kok	53130	57.66
gepensioneerd kolonel bij de generale staf	gepensioneerd kolonel bij de generaal staf	kolonel	kolonel	58320	95.41
lid van de raad bij de centrale directie	lid van de raad bij de centraal directie	lid	lid	20110	93.36
kantoorloper	kantoor_loper	kantoorloper	kantoor_loper	37040	55.72
griffier bij de rechtbank	griffier bij de rechtbank	griffier	griffier	39340	75.25
privaat onderwijzer	privaat onderwijzer	onderwijzer	onderwijzer	13200	86.41
controleur bij de bedrijfsbrandweer	controleur bij de bedrijf_brandweer	controleur	controleur	39990	71.19
gepensioneerd marechaussee	gepensioneerd marechaussee	marechaussee	marechaussee	58225	58.36
leraar bij een gymnasium	leraar bij een gymnasium	leraar	leraar	13200	86.41
leermeester bij het lagere onderwijs	leermeester bij het laag onderwijs	leermeester	leermeester	13320	67.88
gepensioneerd kapitein van het oost-indisch leger	gepensioneerd kapitein van het oost-indisch leger	kapitein	kapitein	58330	61.68
ritmeester bij de kurassiers	rit_meester bij de kurassiers	ritmeester	rit_meester	58320	95.41
schrijnwerker aannemer	schrijn_werker aannemer	schrijnwerker	schrijn_werker	81120	57.2
inspecteur bij de registrate en domeinen	inspecteur bij de registrate en domein	inspecteur	inspecteur	31030	69.38
vuurstoker bij een stoomschip	vuur_stoker bij een stoom_schip	vuurstoker	vuur_stoker	98220	61.58
gepensioneerd wapencontroleur	gepensioneerd wapen_controleur	wapencontroleur	wapen_controleur	94980	75.19
ventster in groenten	vent_ster in groente	ventster	vent_ster	45220	51.9
agent in glazen	agent in glas	agent	agent	43230	66.45
kok bij het koninklijk nederlands indisch leger	kok bij het koninklijk Nederlands Indisch leger	kok	kok	53130	57.66
brikkenbakker	brikkenbakker	brikkenbakker	brikkenbakker	89360	48.65
conciërge bij de schouwburg	conciërge bij de schouwburg	conciërge	conciërge	55130	67.62
porseleinwerker	porselein_werker	porseleinwerker	porselein_werker	89200	54.31
inspecteur bij een tramwegmaatschappij	inspecteur bij een tram_weg_maatschappij	inspecteur	inspecteur	22230	73.33
hoofdcommies bij een rijksverzekeringsbank	hoofd_commies bij een rijksverzekeringsbank	hoofdcommies	hoofd_commies	39340	75.25
landgebruiker	land_gebruiker	landgebruiker	land_gebruiker	61110	49.91
ijsventer	ijsventer	ijsventer	ijsventer	45220	51.9
